home_team,away_team,base_home,base_draw,base_away,adjusted_home,adjusted_draw,adjusted_away,final_home,final_draw,final_away,max_abs_shift_pre_draw,sum_abs_shift_pre_draw,max_abs_shift_final,base_argmax,adjusted_argmax,final_argmax,argmax_changed_pre_draw,argmax_changed_final,squad_top26_diff,tm_market_value_log_diff,tm_caps_diff,tm_recent_injury_days_diff,context_shift
Senegal,Egypt,0.791712,0.205151,0.003137,0.803934,0.18647,0.009596,0.803934,0.18647,0.009596,0.018681,0.037361,0.018681,casa,casa,casa,False,False,6.438462,1.165945,-0.395163,0.257335,0.0
England,Uruguay,0.746166,0.250086,0.003748,0.758974,0.231426,0.009601,0.758974,0.231426,0.009601,0.01866,0.037321,0.01866,casa,casa,casa,False,False,5.153846,1.305314,0.089164,0.129845,0.0
Curaçao,Cape Verde Islands,0.570608,0.419848,0.009543,0.555205,0.416691,0.028103,0.555205,0.416691,0.028103,0.01856,0.03712,0.01856,casa,casa,casa,False,False,-3.389744,0.327741,-0.062568,-0.667369,0.0
Portugal,Ghana,0.866913,0.130395,0.002692,0.878683,0.111868,0.009448,0.878683,0.111868,0.009448,0.018527,0.037053,0.018527,casa,casa,casa,False,False,7.576923,0.627811,0.517234,-0.731198,0.0
Côte d'Ivoire,Canada,0.606724,0.38687,0.006406,0.621872,0.368424,0.009705,0.621872,0.368424,0.009705,0.018446,0.036893,0.018446,casa,casa,casa,False,False,4.153846,1.001626,-0.041218,0.265253,0.0
Czechia,Switzerland,0.52578,0.460811,0.013409,0.509727,0.458439,0.031834,0.509727,0.458439,0.031834,0.018426,0.036852,0.018426,casa,casa,casa,False,False,-2.461538,-0.68787,0.027345,-0.656952,0.0
Portugal,Croatia,0.654873,0.336195,0.008932,0.67256,0.317771,0.009669,0.67256,0.317771,0.009669,0.018424,0.036848,0.018424,casa,casa,casa,False,False,4.384615,0.984486,0.366149,-0.164875,0.0
Uruguay,Paraguay,0.717036,0.278988,0.003976,0.729798,0.260584,0.009618,0.729798,0.260584,0.009618,0.018404,0.036809,0.018404,casa,casa,casa,False,False,4.653846,1.080192,0.914446,0.358558,0.0
France,Côte d'Ivoire,0.868109,0.128677,0.003214,0.880236,0.110289,0.009475,0.880236,0.110289,0.009475,0.018388,0.036776,0.018388,casa,casa,casa,False,False,7.730769,0.680148,0.25721,-0.129314,0.0
Brazil,Sweden,0.80728,0.190071,0.002648,0.818745,0.171686,0.009568,0.818745,0.171686,0.009568,0.018385,0.03677,0.018385,casa,casa,casa,False,False,6.538462,0.834878,-0.456892,0.41058,0.0
Argentina,Scotland,0.826661,0.1706,0.00274,0.838247,0.15222,0.009534,0.838247,0.15222,0.009534,0.01838,0.03676,0.01838,casa,casa,casa,False,False,6.730769,0.83648,-0.197109,-0.339664,0.0
Mexico,Colombia,0.6308,0.361579,0.007621,0.61469,0.359319,0.025992,0.61469,0.359319,0.025992,0.018371,0.036742,0.018371,casa,casa,casa,False,False,-2.0,-0.528392,0.336239,-0.128478,0.0
Mexico,Côte d'Ivoire,0.80849,0.188852,0.002658,0.792954,0.186018,0.021028,0.792954,0.186018,0.021028,0.01837,0.036741,0.01837,casa,casa,casa,False,False,-1.5,-1.232671,0.060042,-0.191834,0.0
Algeria,Uruguay,0.572359,0.418777,0.008864,0.556287,0.416555,0.027158,0.556287,0.416555,0.027158,0.018294,0.036588,0.018294,casa,casa,casa,False,False,-2.307692,-0.346108,-0.291691,-0.30671,0.0
Australia,Iraq,0.759213,0.236705,0.004082,0.771951,0.218446,0.009603,0.771951,0.218446,0.009603,0.01826,0.036519,0.01826,casa,casa,casa,False,False,5.532967,0.926112,0.572586,1.022543,0.0
Bosnia and Herzegovina,Cape Verde Islands,0.67694,0.316705,0.006355,0.691852,0.298485,0.009663,0.691852,0.298485,0.009663,0.018221,0.036441,0.018221,casa,casa,casa,False,False,5.076923,0.200004,0.20282,-0.129371,0.0
Korea Republic,Czechia,0.704018,0.291281,0.004701,0.688031,0.289128,0.022841,0.688031,0.289128,0.022841,0.01814,0.03628,0.01814,casa,casa,casa,False,False,-1.884615,-0.201665,-0.129411,0.395313,0.0
Mexico,IR Iran,0.741522,0.25207,0.006408,0.756446,0.233938,0.009616,0.756446,0.233938,0.009616,0.018132,0.036265,0.018132,casa,casa,casa,False,False,4.615385,1.879001,-0.054435,0.07053,0.0
Portugal,USA,0.810181,0.187266,0.002552,0.821313,0.169157,0.00953,0.821313,0.169157,0.00953,0.018109,0.036218,0.018109,casa,casa,casa,False,False,5.961538,0.819406,0.218011,-0.562308,0.0
Curaçao,Qatar,0.648094,0.329229,0.022676,0.635672,0.323594,0.040734,0.635672,0.323594,0.040734,0.018057,0.036115,0.018057,casa,casa,casa,False,False,-4.082051,2.207179,-0.204386,0.181723,0.0
Argentina,Mexico,0.853441,0.14456,0.002,0.86399,0.126512,0.009498,0.86399,0.126512,0.009498,0.018048,0.036096,0.018048,casa,casa,casa,False,False,6.615385,1.435687,-0.180924,0.040392,0.0
Mexico,Qatar,0.88805,0.110002,0.001948,0.898553,0.091972,0.009475,0.898553,0.091972,0.009475,0.018029,0.036059,0.018029,casa,casa,casa,False,False,7.0,2.431906,0.096593,0.694941,0.0
Morocco,Belgium,0.707016,0.287189,0.005795,0.691602,0.284584,0.023814,0.691602,0.284584,0.023814,0.018019,0.036039,0.018019,casa,casa,casa,False,False,-2.269231,-0.236924,-0.279682,0.089475,0.0
Mexico,Saudi Arabia,0.838504,0.159457,0.002038,0.84904,0.141469,0.009491,0.84904,0.141469,0.009491,0.017988,0.035976,0.017988,casa,casa,casa,False,False,4.692308,3.363926,2.62747,2.623057,0.0
Korea Republic,Curaçao,0.910967,0.087112,0.001921,0.921389,0.06914,0.009471,0.921389,0.06914,0.009471,0.017972,0.035943,0.017972,casa,casa,casa,False,False,9.274359,-0.197974,0.362015,0.645629,0.0
Algeria,Morocco,0.534186,0.450728,0.015087,0.518316,0.448629,0.033055,0.518316,0.448629,0.033055,0.017968,0.035937,0.017968,casa,casa,casa,False,False,-2.269231,-0.402233,0.071734,-0.363912,0.0
Netherlands,Senegal,0.739597,0.255785,0.004618,0.752549,0.237836,0.009615,0.752549,0.237836,0.009615,0.017949,0.035898,0.017949,casa,casa,casa,False,False,5.153846,0.70183,0.334169,0.018319,0.0
Spain,Morocco,0.833836,0.162933,0.003231,0.845424,0.145046,0.009529,0.845424,0.145046,0.009529,0.017886,0.035773,0.017886,casa,casa,casa,False,False,6.307692,1.262364,0.208967,-0.172857,0.0
Saudi Arabia,Iraq,0.645911,0.347219,0.00687,0.660907,0.329341,0.009752,0.660907,0.329341,0.009752,0.017878,0.035756,0.017878,casa,casa,casa,False,False,5.494505,-1.258842,-1.820901,-2.048091,0.0
Belgium,Congo DR,0.861191,0.13609,0.002718,0.872278,0.118218,0.009504,0.872278,0.118218,0.009504,0.017872,0.035744,0.017872,casa,casa,casa,False,False,7.730769,0.107797,0.209185,-0.144966,0.0
Morocco,Canada,0.744778,0.251234,0.003988,0.756986,0.233388,0.009626,0.756986,0.233388,0.009626,0.017846,0.035692,0.017846,casa,casa,casa,False,False,5.461538,0.59339,-0.111715,0.276287,0.0
Canada,Czechia,0.654556,0.336416,0.009029,0.639748,0.333384,0.026868,0.639748,0.333384,0.026868,0.01784,0.035679,0.01784,casa,casa,casa,False,False,-2.730769,0.452081,-0.209271,0.189483,0.0
Mexico,Sweden,0.742418,0.253389,0.004193,0.727024,0.250984,0.021992,0.727024,0.250984,0.021992,0.017798,0.035597,0.017798,casa,casa,casa,False,False,-1.538462,-0.902697,0.085106,0.07053,0.0
Belgium,Mexico,0.738469,0.254914,0.006617,0.753251,0.237119,0.00963,0.753251,0.237119,0.00963,0.017795,0.03559,0.017795,casa,casa,casa,False,False,5.076923,1.061359,0.149143,0.113393,0.0
Mexico,Cape Verde Islands,0.877805,0.120028,0.002167,0.888249,0.102276,0.009475,0.888249,0.102276,0.009475,0.017753,0.035505,0.017753,casa,casa,casa,False,False,7.692308,0.552468,0.238411,-0.154151,0.0
Canada,Curaçao,0.898967,0.098915,0.002118,0.909353,0.081187,0.00946,0.909353,0.081187,0.00946,0.017728,0.035456,0.017728,casa,casa,casa,False,False,8.428205,0.455772,0.282155,0.439799,0.0
Germany,Morocco,0.716367,0.277766,0.005867,0.730252,0.260091,0.009657,0.730252,0.260091,0.009657,0.017675,0.03535,0.017675,casa,casa,casa,False,False,5.153846,0.701438,0.4809,0.198407,0.0
Uruguay,Ecuador,0.673576,0.321244,0.00518,0.686743,0.303574,0.009683,0.686743,0.303574,0.009683,0.01767,0.03534,0.01767,casa,casa,casa,False,False,4.884615,0.40478,0.559385,-0.019939,0.0
Uruguay,Belgium,0.68669,0.308062,0.005248,0.671549,0.305535,0.022916,0.671549,0.305535,0.022916,0.017668,0.035336,0.017668,casa,casa,casa,False,False,-2.230769,-0.293049,0.083743,0.032274,0.0
Paraguay,Curaçao,0.914739,0.082862,0.0024,0.925323,0.065207,0.009469,0.925323,0.065207,0.009469,0.017654,0.035308,0.017654,casa,casa,casa,False,False,9.274359,-0.087155,-0.38058,0.300326,0.0
Netherlands,Switzerland,0.671934,0.322895,0.005171,0.685092,0.305243,0.009665,0.685092,0.305243,0.009665,0.017652,0.035304,0.017652,casa,casa,casa,False,False,4.038462,1.013043,-0.057042,-0.311529,0.0
Korea Republic,Ghana,0.829202,0.168424,0.002374,0.814398,0.165585,0.020017,0.814398,0.165585,0.020017,0.017643,0.035286,0.017643,casa,casa,casa,False,False,-1.384615,-1.326253,0.082238,-0.441945,0.0
Mexico,Australia,0.748591,0.247561,0.003848,0.760467,0.229929,0.009604,0.760467,0.229929,0.009604,0.017632,0.035264,0.017632,casa,casa,casa,False,False,4.653846,1.178971,0.233983,-0.447577,0.0
Korea Republic,Haiti,0.851337,0.146251,0.002412,0.861805,0.128639,0.009556,0.861805,0.128639,0.009556,0.017611,0.035222,0.017611,casa,casa,casa,False,False,7.236264,0.774613,0.621235,1.500943,0.0
Paraguay,Czechia,0.704161,0.288488,0.007351,0.688666,0.286406,0.024929,0.688666,0.286406,0.024929,0.017578,0.035155,0.017578,casa,casa,casa,False,False,-1.884615,-0.090846,-0.872007,0.05001,0.0
Norway,Egypt,0.81836,0.177539,0.004101,0.830447,0.15997,0.009583,0.830447,0.15997,0.009583,0.017569,0.035137,0.017569,casa,casa,casa,False,False,6.207692,1.298265,0.026279,0.080377,0.0
Mexico,Uzbekistan,0.818123,0.179045,0.002832,0.828904,0.161489,0.009607,0.828904,0.161489,0.009607,0.017556,0.035112,0.017556,casa,casa,casa,False,False,6.215385,1.623781,0.094029,1.441557,0.0
Congo DR,Qatar,0.804853,0.191521,0.003627,0.816446,0.173975,0.009579,0.816446,0.173975,0.009579,0.017546,0.035092,0.017546,casa,casa,casa,False,False,4.346154,3.385468,0.036551,0.953299,0.0
Ecuador,Algeria,0.823307,0.173471,0.003222,0.809022,0.170215,0.020763,0.809022,0.170215,0.020763,0.017541,0.035082,0.017541,casa,casa,casa,False,False,-2.576923,-0.058673,-0.267694,0.32665,0.0
Netherlands,Algeria,0.818545,0.178427,0.003028,0.829532,0.160908,0.00956,0.829532,0.160908,0.00956,0.01752,0.035039,0.01752,casa,casa,casa,False,False,6.038462,1.057675,0.164865,0.243565,0.0
Austria,Egypt,0.780231,0.214584,0.005185,0.793283,0.197089,0.009629,0.793283,0.197089,0.009629,0.017495,0.034991,0.017495,casa,casa,casa,False,False,6.246154,0.523801,0.082316,0.075349,0.0
Sweden,Korea Republic,0.587279,0.402303,0.010418,0.604752,0.385512,0.009736,0.604752,0.385512,0.009736,0.017473,0.034945,0.017473,casa,casa,casa,False,False,3.346154,1.325398,-0.146142,-0.202941,0.0
Ghana,Korea Republic,0.460117,0.515942,0.023941,0.477582,0.51242,0.009998,0.528927,0.46,0.011073,0.017465,0.03493,0.06881,empate,empate,casa,False,True,1.384615,1.326253,-0.082238,0.441945,0.0
Belgium,Scotland,0.699828,0.291857,0.008315,0.715924,0.274401,0.009675,0.715924,0.274401,0.009675,0.017456,0.034913,0.017456,casa,casa,casa,False,False,5.192308,0.462151,0.132958,-0.266663,0.0
Morocco,Paraguay,0.73628,0.259229,0.004491,0.748593,0.241781,0.009626,0.748593,0.241781,0.009626,0.017448,0.034896,0.017448,casa,casa,casa,False,False,4.615385,1.136317,0.551021,0.415759,0.0
Uzbekistan,Iraq,0.704617,0.28917,0.006213,0.718666,0.271724,0.009611,0.718666,0.271724,0.009611,0.017447,0.034893,0.017447,casa,casa,casa,False,False,3.971429,0.481303,0.71254,-0.866591,0.0
Côte d'Ivoire,Paraguay,0.609043,0.38335,0.007606,0.624332,0.365957,0.009711,0.624332,0.365957,0.009711,0.017394,0.034787,0.017394,casa,casa,casa,False,False,3.307692,1.544554,0.621518,0.404726,0.0
Scotland,Türkiye,0.600466,0.392608,0.006926,0.585436,0.390255,0.02431,0.585436,0.390255,0.02431,0.017384,0.034768,0.017384,casa,casa,casa,False,False,-2.538462,0.052331,-0.107537,0.077697,0.0
Morocco,Korea Republic,0.743752,0.251496,0.004752,0.756189,0.234186,0.009624,0.756189,0.234186,0.009624,0.017309,0.034619,0.017309,casa,casa,casa,False,False,4.615385,1.247136,-0.191575,0.070457,0.0
Canada,Ghana,0.851548,0.14428,0.004172,0.837692,0.140827,0.02148,0.837692,0.140827,0.02148,0.017308,0.034616,0.017308,casa,casa,casa,False,False,-2.230769,-0.672507,0.002378,-0.647775,0.0
Qatar,Australia,0.462479,0.522017,0.015503,0.447517,0.519726,0.032758,0.503168,0.46,0.036832,0.017255,0.034509,0.062017,empate,empate,casa,False,True,-2.346154,-1.252934,0.13739,-1.142517,0.0
Spain,Côte d'Ivoire,0.893914,0.104531,0.001555,0.903262,0.087277,0.009461,0.903262,0.087277,0.009461,0.017254,0.034508,0.017254,casa,casa,casa,False,False,7.615385,0.854127,0.13847,-0.161823,0.0
Netherlands,Ghana,0.86104,0.136052,0.002908,0.87166,0.118832,0.009508,0.87166,0.118832,0.009508,0.017221,0.034441,0.017221,casa,casa,casa,False,False,7.0,0.576325,0.127262,-0.491835,0.0
Bosnia and Herzegovina,Saudi Arabia,0.609176,0.381869,0.008955,0.625637,0.364658,0.009705,0.625637,0.364658,0.009705,0.017211,0.034423,0.017211,casa,casa,casa,False,False,2.076923,3.011461,2.591879,2.647837,0.0
Saudi Arabia,South Africa,0.699786,0.294554,0.00566,0.712899,0.277363,0.009738,0.712899,0.277363,0.009738,0.017191,0.034383,0.017191,casa,casa,casa,False,False,5.673077,-1.229854,-1.418043,-1.849718,0.0
Morocco,Ecuador,0.664508,0.32825,0.007242,0.679209,0.311085,0.009706,0.679209,0.311085,0.009706,0.017165,0.034331,0.017165,casa,casa,casa,False,False,4.846154,0.460905,0.19596,0.037262,0.0
Netherlands,Colombia,0.705104,0.288291,0.006605,0.719194,0.271138,0.009667,0.719194,0.271138,0.009667,0.017152,0.034305,0.017152,casa,casa,casa,False,False,4.576923,0.951485,0.442299,-0.045957,0.0
Côte d'Ivoire,Bosnia and Herzegovina,0.726821,0.269225,0.003954,0.738261,0.252097,0.009642,0.738261,0.252097,0.009642,0.017128,0.034257,0.017128,casa,casa,casa,False,False,4.115385,1.585135,-0.024451,0.167054,0.0
England,Morocco,0.787555,0.20893,0.003515,0.7986,0.191805,0.009595,0.7986,0.191805,0.009595,0.017125,0.034251,0.017125,casa,casa,casa,False,False,5.192308,1.249188,0.452589,0.072644,0.0
Germany,Uruguay,0.724298,0.269111,0.006591,0.738338,0.251996,0.009667,0.738338,0.251996,0.009667,0.017116,0.034232,0.017116,casa,casa,casa,False,False,5.115385,0.757563,0.117475,0.255608,0.0
Paraguay,Ghana,0.866978,0.130014,0.003009,0.852776,0.12714,0.020084,0.852776,0.12714,0.020084,0.017075,0.034151,0.017075,casa,casa,casa,False,False,-1.384615,-1.215434,-0.660357,-0.787247,0.0
Uruguay,Korea Republic,0.747454,0.246897,0.005649,0.76049,0.22988,0.00963,0.76049,0.22988,0.00963,0.017016,0.034033,0.017016,casa,casa,casa,False,False,4.653846,1.191011,0.17185,0.013256,0.0
Ghana,Colombia,0.554428,0.420021,0.025551,0.539756,0.417686,0.042558,0.539756,0.417686,0.042558,0.017007,0.034013,0.017007,casa,casa,casa,False,False,-2.423077,0.37516,0.315037,0.445877,0.0
IR Iran,Iraq,0.77491,0.221957,0.003134,0.785436,0.204958,0.009606,0.785436,0.204958,0.009606,0.016999,0.033997,0.016999,casa,casa,casa,False,False,5.571429,0.226083,0.861004,0.504436,0.0
Belgium,Czechia,0.748536,0.244468,0.006996,0.762859,0.227489,0.009652,0.762859,0.227489,0.009652,0.016979,0.033958,0.016979,casa,casa,casa,False,False,5.0,1.282395,-0.041304,0.376295,0.0
New Zealand,South Africa,0.68891,0.289211,0.021879,0.705874,0.284176,0.00995,0.705874,0.284176,0.00995,0.016965,0.033929,0.016965,casa,casa,casa,False,False,2.096154,0.469335,0.998734,0.91201,0.0
Ghana,Côte d'Ivoire,0.529779,0.459327,0.010894,0.514579,0.457583,0.027838,0.514579,0.457583,0.027838,0.016943,0.033887,0.016943,casa,casa,casa,False,False,-1.923077,-0.329119,0.03884,0.382521,0.0
Brazil,Morocco,0.759649,0.235703,0.004648,0.771529,0.218826,0.009645,0.771529,0.218826,0.009645,0.016877,0.033754,0.016877,casa,casa,casa,False,False,5.269231,0.913141,-0.411459,0.137182,0.0
Canada,Haiti,0.857079,0.140136,0.002785,0.867135,0.123315,0.00955,0.867135,0.123315,0.00955,0.016822,0.033643,0.016822,casa,casa,casa,False,False,6.39011,1.428359,0.541375,1.295113,0.0
Türkiye,Paraguay,0.698862,0.29621,0.004929,0.710927,0.279405,0.009668,0.710927,0.279405,0.009668,0.016805,0.033609,0.016805,casa,casa,casa,False,False,4.230769,0.858759,0.805282,0.51525,0.0
Uruguay,Canada,0.778274,0.218349,0.003377,0.788838,0.201545,0.009617,0.788838,0.201545,0.009617,0.016804,0.033609,0.016804,casa,casa,casa,False,False,5.5,0.537265,0.25171,0.219085,0.0
Paraguay,IR Iran,0.672524,0.312186,0.015289,0.689327,0.300854,0.009819,0.689327,0.300854,0.009819,0.016803,0.033606,0.016803,casa,casa,casa,False,False,2.807692,1.567118,-0.735995,-0.142361,0.0
Cape Verde Islands,Australia,0.46089,0.488766,0.050343,0.446798,0.486102,0.0671,0.469492,0.46,0.070508,0.016756,0.033512,0.028766,empate,empate,casa,False,True,-3.038462,0.626503,-0.004428,-0.293426,0.0
Congo DR,Saudi Arabia,0.727721,0.264126,0.008153,0.742936,0.247427,0.009637,0.742936,0.247427,0.009637,0.016699,0.033398,0.016699,casa,casa,casa,False,False,2.038462,4.317488,2.567428,2.881415,0.0
Scotland,Switzerland,0.558757,0.43321,0.008032,0.544406,0.430869,0.024725,0.544406,0.430869,0.024725,0.016693,0.033385,0.016693,casa,casa,casa,False,False,-2.653846,0.132373,-0.146916,-0.013995,0.0
Argentina,Colombia,0.735326,0.260766,0.003907,0.746254,0.244096,0.00965,0.746254,0.244096,0.00965,0.016671,0.033341,0.016671,casa,casa,casa,False,False,4.615385,0.907295,0.155315,-0.088087,0.0
Congo DR,Scotland,0.51074,0.471961,0.017299,0.49632,0.469754,0.033925,0.505451,0.46,0.034549,0.016627,0.033253,0.017251,casa,casa,casa,False,False,-2.538462,0.354355,-0.076227,-0.121697,0.0
Jordan,Iraq,0.658872,0.333074,0.008054,0.67379,0.316454,0.009756,0.67379,0.316454,0.009756,0.01662,0.033239,0.01662,casa,casa,casa,False,False,4.904762,-1.344745,-0.151977,-2.194045,0.0
Australia,South Africa,0.813328,0.18347,0.003203,0.823534,0.166872,0.009593,0.823534,0.166872,0.009593,0.016597,0.033195,0.016597,casa,casa,casa,False,False,5.711538,0.9551,0.975444,1.220916,0.0
Egypt,Paraguay,0.614092,0.37817,0.007737,0.600567,0.375116,0.024317,0.600567,0.375116,0.024317,0.01658,0.033159,0.01658,casa,casa,casa,False,False,-3.207692,-0.076016,0.848614,0.019759,0.0
Jordan,South Africa,0.709549,0.285524,0.004927,0.721322,0.268954,0.009724,0.721322,0.268954,0.009724,0.01657,0.033141,0.01657,casa,casa,casa,False,False,5.083333,-1.315758,0.25088,-1.995672,0.0
Japan,Egypt,0.813941,0.181466,0.004593,0.825474,0.164909,0.009617,0.825474,0.164909,0.009617,0.016558,0.033115,0.016558,casa,casa,casa,False,False,6.130769,0.796173,0.008837,0.403289,0.0
Germany,Côte d'Ivoire,0.83353,0.163206,0.003263,0.843674,0.146748,0.009578,0.843674,0.146748,0.009578,0.016458,0.032916,0.016458,casa,casa,casa,False,False,6.461538,0.293202,0.410403,0.209441,0.0
Spain,Ghana,0.946152,0.052371,0.001476,0.954347,0.035915,0.009738,0.950303,0.04,0.009697,0.016456,0.032913,0.012371,casa,casa,casa,False,False,9.538462,1.183247,0.09963,-0.544344,0.0
Czechia,Colombia,0.470784,0.514921,0.014295,0.456102,0.513152,0.030747,0.505896,0.46,0.034104,0.016452,0.032904,0.054921,empate,empate,casa,False,True,-1.923077,-0.749428,0.526686,-0.39138,0.0
Croatia,Canada,0.768624,0.227985,0.003391,0.778824,0.21154,0.009636,0.778824,0.21154,0.009636,0.016445,0.03289,0.016445,casa,casa,casa,False,False,5.423077,0.315832,0.148707,0.081451,0.0
Czechia,Côte d'Ivoire,0.698376,0.29494,0.006684,0.684474,0.292401,0.023125,0.684474,0.292401,0.023125,0.016441,0.032882,0.016441,casa,casa,casa,False,False,-1.423077,-1.453707,0.250489,-0.454736,0.0
Netherlands,Türkiye,0.711873,0.28376,0.004367,0.723009,0.267326,0.009665,0.723009,0.267326,0.009665,0.016434,0.032867,0.016434,casa,casa,casa,False,False,4.153846,0.933,-0.017663,-0.219838,0.0
IR Iran,South Africa,0.800107,0.197125,0.002767,0.80967,0.180729,0.009601,0.80967,0.180729,0.009601,0.016396,0.032792,0.016396,casa,casa,casa,False,False,5.75,0.25507,1.263862,0.702809,0.0
Ecuador,Qatar,0.854506,0.143375,0.00212,0.863479,0.126983,0.009538,0.863479,0.126983,0.009538,0.016391,0.032783,0.016391,casa,casa,casa,False,False,4.961538,2.795435,-0.229906,0.860546,0.0
Ghana,Sweden,0.537363,0.445635,0.017003,0.522617,0.443998,0.033385,0.522617,0.443998,0.033385,0.016383,0.032765,0.016383,casa,casa,casa,False,False,-1.961538,0.000855,0.063904,0.644886,0.0
Portugal,Uruguay,0.727327,0.267828,0.004845,0.738875,0.251475,0.00965,0.738875,0.251475,0.00965,0.016353,0.032705,0.016353,casa,casa,casa,False,False,4.307692,0.763053,0.263145,-0.302509,0.0
Ecuador,Haiti,0.899978,0.097548,0.002475,0.909297,0.081203,0.0095,0.909297,0.081203,0.0095,0.016344,0.032688,0.016344,casa,casa,casa,False,False,7.005495,1.560843,0.2337,1.534137,0.0
Egypt,Canada,0.640782,0.352893,0.006325,0.627143,0.350189,0.022668,0.627143,0.350189,0.022668,0.016343,0.032685,0.016343,casa,casa,casa,False,False,-2.361538,-0.618944,0.185878,-0.119714,0.0
Uzbekistan,South Africa,0.75624,0.239754,0.004005,0.766974,0.223438,0.009589,0.766974,0.223438,0.009589,0.016317,0.032634,0.016317,casa,casa,casa,False,False,4.15,0.510291,1.115398,-0.668218,0.0
Korea Republic,Jordan,0.770369,0.226347,0.003284,0.780335,0.210035,0.00963,0.780335,0.210035,0.00963,0.016312,0.032624,0.016312,casa,casa,casa,False,False,3.474359,3.027128,1.019582,2.901422,0.0
Paraguay,Haiti,0.882053,0.114895,0.003051,0.891854,0.098589,0.009557,0.891854,0.098589,0.009557,0.016306,0.032613,0.016306,casa,casa,casa,False,False,7.236264,0.885432,-0.121361,1.15564,0.0
Argentina,Austria,0.817005,0.180008,0.002987,0.826691,0.163715,0.009595,0.826691,0.163715,0.009595,0.016293,0.032586,0.016293,casa,casa,casa,False,False,5.384615,1.299785,-0.430294,0.158175,0.0
